DATE;RRmm;Tmin;Tmax;ETP;RGI
2018-09-21;0.0;25.93;36.77;4.241501168481271;9.2661282
2018-09-22;0.0;22.37;36.94;4.366324216227744;10.171008
2018-09-23;8.585;21.25;34.24;4.102904210133132;9.9112788
2018-09-24;4.747;22.73;35.65;4.0136566894992765;12.0461778
2018-09-25;12.123999999999999;22.94;32.24;3.1042924983979288;9.3302064
2018-09-26;2.626;21.65;31.69;2.5672477657938817;6.1950402
2018-09-27;0.0;23.07;35.24;4.134030838855057;11.2003362
2018-09-28;0.0;24.77;35.92;4.383768698507369;12.366810000000001
2018-09-29;3.131;21.43;32.67;3.4945561704374666;9.620136
2018-09-30;0.0;23.12;33.54;3.415130281852697;9.692377200000001
2018-01-10;0.202;24.52;34.51;3.798390974774123;10.436436
2018-02-10;0.101;22.57;34.04;3.605437060931236;9.9699732
2018-03-10;0.0;24.0;37.5;4.324802602095645;12.03021
2018-04-10;0.0;24.65;35.93;4.310871740583614;11.61783
2018-05-10;0.0;24.33;38.2;4.408401176041578;11.4828282
2018-06-10;2.323;23.34;36.6;3.339877133551575;8.96877
2018-07-10;12.621;21.82;37.45;4.442997887231834;12.8461212
2018-08-10;0.30300000000000005;22.68;35.85;3.6736560911417566;10.487786400000001
2018-09-10;0.0;25.27;35.95;4.422390309883663;12.4219674
2018-10-10;0.0;23.96;35.63;4.25665016054812;11.338245
2018-11-10;0.0;22.52;36.13;4.40396818694216;10.528164
2018-12-10;0.0;23.24;38.01;4.263596977821432;11.273565600000001
2018-10-13;0.0;22.8;35.67;4.383953185283611;10.4949972
2018-10-14;0.0;21.93;35.52;3.934020488822295;10.5785262
2018-10-15;0.0;22.34;36.45;3.8103217073532534;9.702665999999999
2018-10-16;11.619;21.15;27.95;0.6070406505908468;0.31727879999999997
2018-10-17;0.0;21.93;34.25;4.38838510090994;11.7564066
2018-10-18;0.0;21.64;36.38;4.991882944486728;9.8087868
2018-10-19;0.0;20.75;37.03;4.144631511755222;9.9944892
2018-10-20;0.0;22.36;33.81;3.805242097084092;9.1276326
2018-10-21;0.0;22.46;35.37;3.7293382449570482;8.356915800000001
2018-10-22;0.0;21.35;37.56;4.970650911812247;10.066176
2018-10-23;0.0;21.23;39.28;4.466400802023518;10.004787
2018-10-24;0.0;22.41;37.91;4.190005650538988;8.009958600000001
2018-10-25;0.0;23.45;40.49;5.190559232895872;8.832618
2018-10-26;0.0;21.11;38.35;3.687085534535843;8.900344800000001
2018-10-27;0.0;21.65;36.66;3.7012387516221117;8.187660000000001
2018-10-28;0.0;21.91;36.36;4.225033691608318;9.2369916
2018-10-29;0.0;22.09;37.7;4.61000296667786;8.813043
2018-10-30;0.0;22.89;36.24;4.566170192917771;7.9751754
2018-10-31;0.0;22.17;36.6;5.259360520149838;7.585344
2018-01-11;0.0;19.61;37.9;4.543860773720067;8.146558800000001
2018-02-11;0.0;22.65;37.78;5.357231524430553;8.165403000000001
2018-03-11;0.0;20.9;38.42;6.644006162222488;7.7285268
2018-04-11;0.0;20.04;35.29;4.572792187971751;6.2919378
2018-05-11;0.0;19.44;34.8;3.6808001724613555;7.124594399999999
2018-06-11;0.0;18.97;35.76;3.617558420946715;6.5336958
2018-07-11;0.0;20.47;32.26;2.6309432254133043;3.2265288
2018-08-11;0.0;19.44;38.74;4.2648957679031225;7.1128044
2018-09-11;0.0;17.46;40.08;5.642411455702619;7.4192148
2018-10-11;0.0;19.57;38.58;6.809284160346528;5.0838696
2018-11-11;0.0;19.09;39.27;6.865483954187822;6.961779
2018-12-11;0.0;20.04;35.15;5.442197587166604;5.041476
2018-11-13;0.0;20.21;32.3;3.3077223818113017;2.1826818
2018-11-14;0.0;18.61;33.55;3.5594510879104706;3.7408068
2018-11-15;0.0;19.6;30.8;3.733786687644663;3.0686958
2018-11-16;0.0;19.0;34.71;5.133456463655705;6.598242
2018-11-17;0.0;21.92;34.42;5.243624778467949;5.9944176
2018-11-18;1.717;18.61;31.22;2.6917698887504535;3.529548
2018-11-19;0.0;16.47;34.28;4.412524187009105;8.5583178
2018-11-20;0.0;18.26;34.24;4.951726358578037;7.543278000000001
2018-11-21;0.0;19.15;37.08;5.077578064383297;7.37154
2018-11-22;0.0;19.26;36.02;5.88840710528865;6.195384000000001
2018-11-23;0.0;21.09;28.64;4.2648702825676;1.7181
2018-11-24;0.0;20.03;31.0;3.7153414872011576;0.8969598000000001
2018-11-25;0.0;20.74;33.22;3.981117179894873;2.4336684
2018-11-26;0.0;20.71;35.57;5.32215087159698;5.4171036
2018-11-27;0.0;21.19;37.24;6.258669092472115;6.5044134
2018-11-28;0.0;17.7;38.46;5.33659670454186;6.064038000000001
2018-11-29;0.0;18.34;38.0;5.797997751600866;4.634424
2018-11-30;0.0;16.95;37.63;4.364926817057587;3.7362672
2018-01-12;0.0;19.68;37.52;6.782806203712546;5.5742472
